Site;Year;Month;Day;Date;Precip;Wsmean;Tmean;Rhumean;Rhumin;Sunhour;Tmin;Tmax
50353;1994;4;27;1994/4/27;0.6;3.5;8.4;44;25;5;4.6;12.2
50353;1994;4;28;1994/4/28;1.3;2.3;6.8;64;39;6.4;2.5;12.2
50353;1994;4;29;1994/4/29;0;2.3;5.2;68;44;1.2;0.9;8.6
50353;1994;4;30;1994/4/30;1.2;1;7.3;68;38;7.4;-0.3;13.7
50353;1994;5;1;1994/5/1;2.1;1.8;7.4;81;41;5.6;4.4;13
50353;1994;5;2;1994/5/2;0.3;0.5;6.4;75;31;6;-0.5;15.3
50353;1994;5;3;1994/5/3;0;0.8;8.4;59;27;12.4;-0.8;16.4
50353;1994;5;4;1994/5/4;0;1.3;10.3;48;20;11.7;-0.1;20.1
50353;1994;5;5;1994/5/5;0;1.8;11.1;42;16;11.4;1.5;19.2
50353;1994;5;6;1994/5/6;2.2;5;7.1;66;29;2.9;1.1;14
50353;1994;5;7;1994/5/7;0;2.5;9.1;40;30;2.4;4.1;13.1
50353;1994;5;8;1994/5/8;0;2;11.7;38;22;8.9;4.3;16.9
50353;1994;5;9;1994/5/9;2.2;2;11.3;57;22;10.6;5.4;16.9
50353;1994;5;10;1994/5/10;3.9;1.8;9.5;55;24;7.5;6.6;14.5
50353;1994;5;11;1994/5/11;0;2.8;6.3;40;18;12.4;0.6;12.5
50353;1994;5;12;1994/5/12;0;4.3;7.8;37;12;12.6;0.9;14.8
50353;1994;5;13;1994/5/13;1.1;2.8;6.8;49;18;2.8;-2.8;14
50353;1994;5;14;1994/5/14;0.5;2.8;7.6;65;42;3.3;5.4;11.3
50353;1994;5;15;1994/5/15;0;1.5;7.1;41;10;12.3;-3.9;14.8
50353;1994;5;16;1994/5/16;0;4;7.1;34;20;13.8;0.8;12.6
50353;1994;5;17;1994/5/17;0;7;7.3;40;34;4.6;2.3;12
50353;1994;5;18;1994/5/18;0;4.8;11;32;23;10.7;4;16.6
50353;1994;5;19;1994/5/19;0;1;12.8;38;13;12;-0.5;22.5
50353;1994;5;20;1994/5/20;2;2.3;15.7;41;14;1.2;10.8;22.1
50353;1994;5;21;1994/5/21;0.5;1.3;11.3;72;45;9.6;3.8;16.9
50353;1994;5;22;1994/5/22;0;0.5;15.6;49;13;14.3;3.9;25.8
50353;1994;5;23;1994/5/23;0;3;21.4;36;14;13.5;8.8;30.7
50353;1994;5;24;1994/5/24;0.6;4.8;22.3;53;28;3;16.7;29.1
50353;1994;5;25;1994/5/25;30.7;2.3;12.9;93;80;0;10.8;17.9
50353;1994;5;26;1994/5/26;3.5;3;8.8;74;60;3.4;4.8;12.9
50353;1994;5;27;1994/5/27;0;1;9.9;69;34;12.5;1.1;16.8
50353;1994;5;28;1994/5/28;9.3;3.8;10;86;55;0;8.3;12.5
50353;1994;5;29;1994/5/29;1.3;2.8;14.1;53;23;11;8.5;20.1
50353;1994;5;30;1994/5/30;2.1;2.8;12;71;43;5.8;8;18.7
50353;1994;5;31;1994/5/31;0;1.5;16.3;55;21;13.7;4.6;25.3
50353;1994;6;1;1994/6/1;0;2.3;19.5;48;27;14.9;11.1;26.2
50353;1994;6;2;1994/6/2;0;0.3;18.3;51;26;14.9;7.3;27.1
50353;1994;6;3;1994/6/3;0;0.8;18.4;56;22;13.4;8.2;27.1
50353;1994;6;4;1994/6/4;0;2.5;19;62;30;10.2;9;27.6
50353;1994;6;5;1994/6/5;4.3;0.8;18.4;76;42;7.1;13.6;25.1
50353;1994;6;6;1994/6/6;1.8;1.3;19.2;71;35;10.5;9.7;27.4
50353;1994;6;7;1994/6/7;1.6;2.3;19.9;72;53;8.7;15.4;24.4
50353;1994;6;8;1994/6/8;0;5.5;13.5;37;19;15.3;8;19.4
50353;1994;6;9;1994/6/9;0;2.5;13.5;57;29;7.6;3.1;21.1
50353;1994;6;10;1994/6/10;9.1;2.8;15.7;74;51;7.3;12.5;21.6
50353;1994;6;11;1994/6/11;0;3.3;14;52;22;15;8.2;20.1
50353;1994;6;12;1994/6/12;0;1;15.7;57;28;12.1;5.2;23.4
50353;1994;6;13;1994/6/13;0;1.8;18.2;61;33;11.9;8.8;26.7
50353;1994;6;14;1994/6/14;0;2;21.7;62;32;12.5;9.9;31.4
50353;1994;6;15;1994/6/15;3.2;0.5;20.2;77;56;4.4;17.7;24.6
50353;1994;6;16;1994/6/16;0;3.8;18.1;68;31;12.4;13.6;22.9
50353;1994;6;17;1994/6/17;0.4;1.5;13.3;75;45;4.6;6.3;18.2
50353;1994;6;18;1994/6/18;0.9;1.8;18.4;64;40;9.3;11.9;25.2
50353;1994;6;19;1994/6/19;0;1.3;19.4;76;48;7.8;12.3;28.4
50353;1994;6;20;1994/6/20;9.5;2.8;18.2;90;76;0;17.1;21.5
50353;1994;6;21;1994/6/21;0;0.8;18.9;84;70;1.7;15.3;21.9
50353;1994;6;22;1994/6/22;0;0.8;20.6;80;47;10.5;12.4;28.4
50353;1994;6;23;1994/6/23;0;0.3;23.9;74;46;13.9;14.9;31
50353;1994;6;24;1994/6/24;0;1.8;23.5;65;37;12.9;18.3;29.3
50353;1994;6;25;1994/6/25;0;2.5;20;67;36;9.6;14.5;26.4
50353;1994;6;26;1994/6/26;0;1.3;21.2;62;42;14.9;15.8;26.6
50353;1994;6;27;1994/6/27;0;1;20.9;63;33;13.7;11.8;28.3
50353;1994;6;28;1994/6/28;0;1.8;22.2;62;34;14.9;11.6;30.2
50353;1994;6;29;1994/6/29;0;1.3;20.8;74;44;7.4;16.6;26.9
50353;1994;6;30;1994/6/30;15.6;2.5;17.5;91;66;0;14.9;22.2
50353;1994;7;1;1994/7/1;12.3;3.3;14.8;92;84;0;13.8;16
50353;1994;7;2;1994/7/2;0;4;19.4;61;34;10.3;13.5;26.9
50353;1994;7;3;1994/7/3;0;2.8;22.6;46;27;15.4;16.4;29.1
50353;1994;7;4;1994/7/4;0;2.3;19.6;61;44;13;14.3;23.9
50353;1994;7;5;1994/7/5;0;0.5;19.2;66;32;13;10.3;26.4
50353;1994;7;6;1994/7/6;0;0.5;20.4;65;44;12.1;15.2;25.9
50353;1994;7;7;1994/7/7;5.6;2.3;20.2;77;52;9.1;13.8;27.6
50353;1994;7;8;1994/7/8;2.7;1.3;19.5;83;57;6.8;16.3;24.1
50353;1994;7;9;1994/7/9;0;0.5;19.6;74;39;11.4;11.8;27.4
50353;1994;7;10;1994/7/10;0;2;20.3;66;31;14.5;12.3;27.9
50353;1994;7;11;1994/7/11;0.3;1.5;21.4;68;36;11.3;13.3;29.1
50353;1994;7;12;1994/7/12;0;0.8;21.9;73;43;11.6;13.6;28.9
50353;1994;7;13;1994/7/13;0;2.3;22.2;65;41;15.5;15.9;27.1
50353;1994;7;14;1994/7/14;0;2.8;21;60;39;14.9;14;27.3
50353;1994;7;15;1994/7/15;0;1;23.2;61;30;15.3;13.4;32.1
50353;1994;7;16;1994/7/16;0;1;26.8;60;33;14.1;15.9;36.8
50353;1994;7;17;1994/7/17;0;2.5;30.2;54;26;9.9;20.9;39
50353;1994;7;18;1994/7/18;0;1;30.6;49;24;11.9;23;39.4
50353;1994;7;19;1994/7/19;0;2.8;25.7;65;45;11.4;22.2;30.5
50353;1994;7;20;1994/7/20;0;1.3;24.9;60;31;15;17.1;32
50353;1994;7;21;1994/7/21;7.5;0.5;24.7;71;26;11.2;19;35.2
50353;1994;7;22;1994/7/22;0;1.3;25.2;70;45;10.4;17.7;31.9
50353;1994;7;23;1994/7/23;0;1.3;24.6;79;67;0.2;22;26.6
50353;1994;7;24;1994/7/24;9.8;3;22.8;90;70;1.8;19.1;27.4
50353;1994;7;25;1994/7/25;0.2;1.8;21.5;86;70;1.2;19.2;25.3
50353;1994;7;26;1994/7/26;0;2;21.8;64;42;14.3;16.4;27.4
50353;1994;7;27;1994/7/27;0;2.3;21.1;70;43;11.3;14.5;27.6
50353;1994;7;28;1994/7/28;11;1.8;16.7;86;66;0;14.9;20.9
50353;1994;7;29;1994/7/29;11.8;3.3;18.9;76;39;11.9;15.3;26.4
50353;1994;7;30;1994/7/30;3.2;1.3;18.9;71;36;10.6;12.3;25.1
50353;1994;7;31;1994/7/31;21.8;1.8;16;91;69;0.8;14.2;20.9
50353;1994;8;1;1994/8/1;0;1;16.8;73;44;11.2;9.6;23.3
50353;1994;8;2;1994/8/2;1.6;0.8;15.6;83;51;2.7;11.1;21.7
50353;1994;8;3;1994/8/3;0;1.5;16.2;76;48;8.3;11.4;21.1
50353;1994;8;4;1994/8/4;0;0;18.7;66;34;14.7;9;27.1
50353;1994;8;5;1994/8/5;5.7;1.5;15.2;88;71;1.4;10.3;19.6
50353;1994;8;6;1994/8/6;0;2.3;20.7;78;47;9.8;15.9;28.4
50353;1994;8;7;1994/8/7;0;1.5;18.8;74;56;8.5;13.6;23.1
50353;1994;8;8;1994/8/8;0;0.5;18.9;72;38;13.8;11.5;25.4
50353;1994;8;9;1994/8/9;0;0.5;19.2;73;40;14.1;10.4;28.2
50353;1994;8;10;1994/8/10;0;0.5;19.2;77;53;9.4;13.3;26.2
50353;1994;8;11;1994/8/11;0;2.3;17.9;71;42;12;14.1;23.1
50353;1994;8;12;1994/8/12;0;1;15.7;70;33;13.1;7.6;23.8
50353;1994;8;13;1994/8/13;0;0.8;16.3;73;39;8;8.7;25.1
50353;1994;8;14;1994/8/14;0;2;16.3;67;32;13.6;8.3;24.5
50353;1994;8;15;1994/8/15;0;1;16;65;30;11.6;6.2;26
50353;1994;8;16;1994/8/16;0;0.8;16.4;82;58;4.9;8.8;21.5
50353;1994;8;17;1994/8/17;0;2;17.8;78;45;7.4;11.4;25.2
50353;1994;8;18;1994/8/18;0;1.3;15.5;62;32;13.9;8.1;22.3
50353;1994;8;19;1994/8/19;0;0.8;15.7;65;29;13.5;4;26.8
50353;1994;8;20;1994/8/20;0;2.8;18.4;72;47;3.4;12.4;25.7
50353;1994;8;21;1994/8/21;13.5;1;18.6;92;66;0.3;15.6;22.5
50353;1994;8;22;1994/8/22;0;1.3;19.3;81;52;9.2;14.8;25.6
50353;1994;8;23;1994/8/23;22.5;2.5;20.1;84;50;6.8;15.6;27.2
50353;1994;8;24;1994/8/24;4.7;1.3;19.8;83;60;6.7;14.8;25.2
50353;1994;8;25;1994/8/25;0.5;0.3;18.7;86;63;6;15.2;24.3
50353;1994;8;26;1994/8/26;0.4;0.5;17.3;90;69;3.8;13.5;23.9
50353;1994;8;27;1994/8/27;0;0.5;19;79;44;12.1;11;27
50353;1994;8;28;1994/8/28;0;0.8;20.2;79;46;11.2;12.8;27.9
50353;1994;8;29;1994/8/29;0;1.3;21.5;84;52;9.2;14;30.1
50353;1994;8;30;1994/8/30;7.4;2.8;24.8;75;38;8.1;18.1;33.6
50353;1994;8;31;1994/8/31;0;1.8;17.5;71;43;10.9;11.8;23.6
50353;1994;9;1;1994/9/1;0.1;3.3;17.8;72;46;9.3;13.7;23.7
50353;1994;9;2;1994/9/2;0;3;14.1;56;34;10.2;8.2;19.2
50353;1994;9;3;1994/9/3;18;2;11;89;62;0;9.9;15
50353;1994;9;4;1994/9/4;7.6;2;9.9;92;71;1.1;6.8;12.4
50353;1994;9;5;1994/9/5;1.9;2.3;13;81;47;6.7;10;18.6
50353;1994;9;6;1994/9/6;0.5;1.8;12.3;81;56;4.2;9.3;17
50353;1994;9;7;1994/9/7;1.7;0;11.3;87;59;7.2;6.3;16.7
50353;1994;9;8;1994/9/8;0;2;12.6;71;41;12;7.4;18.9
50353;1994;9;9;1994/9/9;0;0.5;10.2;81;50;1.4;2.5;16.7
50353;1994;9;10;1994/9/10;0.4;2.8;12.8;78;53;6;8.2;17.9
50353;1994;9;11;1994/9/11;0.2;2.3;12.4;56;32;12.1;7.3;18.1
50353;1994;9;12;1994/9/12;0;1.3;10.2;66;27;12.1;2.5;19.1
50353;1994;9;13;1994/9/13;0;0.8;14.9;63;28;12.1;6;25.6
50353;1994;9;14;1994/9/14;0;3;18.6;54;24;9.9;11.8;27.7
50353;1994;9;15;1994/9/15;0;1;17.8;68;38;12.1;10.3;25.1
50353;1994;9;16;1994/9/16;0;0.5;14.7;82;43;8.8;6.8;24.9
50353;1994;9;17;1994/9/17;0;0;14.9;80;37;7.4;7.8;27.3
50353;1994;9;18;1994/9/18;8.5;2.3;13.5;88;69;0;11;16.9
50353;1994;9;19;1994/9/19;6.9;4.5;16.3;91;81;0;13.4;17.4
50353;1994;9;20;1994/9/20;8.7;4.8;12.2;84;60;0;10.2;16.1
50353;1994;9;21;1994/9/21;6.3;5;10.4;89;79;0;9.1;11.3
50353;1994;9;22;1994/9/22;2.5;3;10.8;88;78;0;9.1;12.2
50353;1994;9;23;1994/9/23;0.2;1.5;12;84;60;6.8;9.3;16.9
50353;1994;9;24;1994/9/24;0;0.3;9.5;84;45;5.5;4.1;18.1
50353;1994;9;25;1994/9/25;0;0.3;11.5;80;41;8.3;6.3;20.5
50353;1994;9;26;1994/9/26;0;0.8;9.5;86;63;6.1;2.5;17.1
50353;1994;9;27;1994/9/27;0;0;11.4;83;52;5.2;4.9;19.2
50353;1994;9;28;1994/9/28;0;0.5;11.7;81;44;6.7;7.5;18.6
50353;1994;9;29;1994/9/29;1.3;0.8;11.8;73;43;10.5;7;18.6
50353;1994;9;30;1994/9/30;0;0.5;9.5;75;27;8.1;1;21.3
50353;1994;10;1;1994/10/1;0;0.3;10;76;43;6;2.5;19.7
50353;1994;10;2;1994/10/2;0;2.3;11.3;64;33;9.7;6;17
50353;1994;10;3;1994/10/3;11.3;1;7.8;82;57;0;6.6;12.5
50353;1994;10;4;1994/10/4;0.2;1.8;5.7;88;68;1.6;2.3;9.6
50353;1994;10;5;1994/10/5;6.2;4.8;7.8;77;56;0;5.5;10.3
50353;1994;10;6;1994/10/6;0;6.5;3.5;40;32;8.8;0;10.2
50353;1994;10;7;1994/10/7;0;3;1.2;44;34;4.8;-1;3.7
50353;1994;10;8;1994/10/8;0;2.5;2.7;39;12;10.7;-1.9;9.6
50353;1994;10;9;1994/10/9;0;0;2.2;56;19;7.6;-5.4;12.3
50353;1994;10;10;1994/10/10;0;3.3;7.9;53;21;10.9;-4;19.3
50353;1994;10;11;1994/10/11;0;2.3;9.1;50;28;10.2;3.7;15.3
50353;1994;10;12;1994/10/12;0;1.8;5.3;60;28;7.7;-1.1;13.5
50353;1994;10;13;1994/10/13;0;4;5.8;45;25;8.3;2.2;11.5
50353;1994;10;14;1994/10/14;0;1.5;3;55;25;10.3;-0.8;9.1
50353;1994;10;15;1994/10/15;0;1.8;-0.4;62;37;4.5;-2.5;3.3
50353;1994;10;16;1994/10/16;0;3.5;4.4;50;34;8;-2.6;9.5
50353;1994;10;17;1994/10/17;0;2.8;8.5;45;24;10.4;2.9;15
50353;1994;10;18;1994/10/18;0;4;3.5;51;19;7.7;-1.2;9
50353;1994;10;19;1994/10/19;0;5;-1.7;44;30;10.1;-4.2;1.9
50353;1994;10;20;1994/10/20;0;1.3;0.3;56;21;9.1;-8.5;10.4
50353;1994;10;21;1994/10/21;0;3;4.8;46;29;2.9;-0.9;13.3
50353;1994;10;22;1994/10/22;0.4;5.5;-0.4;47;33;10.2;-3.5;3.9
50353;1994;10;23;1994/10/23;0;0;-1.7;52;29;10.1;-9.5;8.5
50353;1994;10;24;1994/10/24;0;0.3;3.7;65;31;9.7;-6.4;15.8
50353;1994;10;25;1994/10/25;0;1.8;7.2;52;25;9.2;-0.1;16
50353;1994;10;26;1994/10/26;0;0;2.5;67;40;8.8;-3.6;11.5
50353;1994;10;27;1994/10/27;1.4;2;1.3;87;74;0;-3.1;4.1
50353;1994;10;28;1994/10/28;0.2;1.8;-1;63;35;0.7;-4.6;3
50353;1994;10;29;1994/10/29;0;0.8;-6.4;49;35;6.9;-13.5;-2.2
50353;1994;10;30;1994/10/30;0;1.5;-7.6;58;35;7.6;-10.5;-1.8
50353;1994;10;31;1994/10/31;0;0.8;-3.8;70;44;9.2;-11.4;4.5
50353;1994;11;1;1994/11/1;0;2.3;3.3;61;35;5.1;-2.7;12.1
50353;1994;11;2;1994/11/2;0;6.3;-5.1;58;45;0;-11.1;6
50353;1994;11;3;1994/11/3;0;4.5;-13.6;48;21;9.4;-17.6;-8
50353;1994;11;4;1994/11/4;0;2;-0.1;48;32;6;-13.3;5.9
50353;1994;11;5;1994/11/5;0.1;2.8;-3.7;73;49;4.8;-6.4;2.9
50353;1994;11;6;1994/11/6;2.6;6.3;-14.7;70;50;5;-17.6;-5.9
50353;1994;11;7;1994/11/7;0;4.5;-17.1;59;42;8.8;-19.8;-11.9
50353;1994;11;8;1994/11/8;0.2;1;-12.1;79;71;4.4;-20.3;-8.9
50353;1994;11;9;1994/11/9;8;4.8;-11.7;75;53;0.9;-13;-9.5
50353;1994;11;10;1994/11/10;1.3;1.8;-14;78;58;0.6;-21.3;-7.8
50353;1994;11;11;1994/11/11;1.2;3.8;-10.1;79;68;1.8;-12.6;-8.4
50353;1994;11;12;1994/11/12;0;3.5;-14.3;57;48;8.7;-17.4;-11.1
50353;1994;11;13;1994/11/13;0;2;-16.3;55;49;8.7;-19.4;-13
50353;1994;11;14;1994/11/14;0;1.8;-14.5;59;25;8.7;-17.9;-6.2
50353;1994;11;15;1994/11/15;0;0;-17.3;72;29;8.5;-23.9;-7.5
50353;1994;11;16;1994/11/16;0;1.3;-11.5;66;28;7.1;-20;-2.1
50353;1994;11;17;1994/11/17;0.1;2;-11.6;78;55;3.5;-15.8;-6.2
50353;1994;11;18;1994/11/18;0;0.5;-14.6;79;45;6.4;-18.6;-8
50353;1994;11;19;1994/11/19;0;0;-19.3;81;61;4.7;-24.3;-11.5
50353;1994;11;20;1994/11/20;0;0;-19.6;82;65;4.4;-24.7;-11.8
50353;1994;11;21;1994/11/21;0;0;-21.5;83;68;4;-27.2;-14.1
50353;1994;11;22;1994/11/22;0;0;-18.8;80;57;4.6;-25.3;-9.2
50353;1994;11;23;1994/11/23;2;1;-12.3;83;62;0;-19.8;-5.1
50353;1994;11;24;1994/11/24;1.2;1.8;-11.8;77;66;2.7;-13.5;-6.4
50353;1994;11;25;1994/11/25;0.5;2.5;-11.9;83;75;0;-14.4;-8.5
50353;1994;11;26;1994/11/26;0;1;-15.1;75;48;7.2;-18.5;-8.7
50353;1994;11;27;1994/11/27;0;0;-20.5;82;68;3.1;-25.7;-14.6
50353;1994;11;28;1994/11/28;0;0;-18.3;83;72;1.1;-24.3;-12.5
50353;1994;11;29;1994/11/29;0.1;0.5;-8.7;72;57;3.1;-14.6;-4.8
50353;1994;11;30;1994/11/30;0;2.3;-16.3;66;52;3.8;-18.9;-7.8
50353;1994;12;1;1994/12/1;0;2.5;-18.4;66;60;2.6;-21.5;-14.7
50353;1994;12;2;1994/12/2;0;4.3;-17.1;64;55;7.7;-20.9;-12.3
50353;1994;12;3;1994/12/3;0;1.5;-18.3;72;60;7.5;-21.5;-12.8
50353;1994;12;4;1994/12/4;0;0.8;-21.1;75;63;4.5;-28.2;-14
50353;1994;12;5;1994/12/5;0;1;-17.1;68;48;7.3;-19.9;-11.6
50353;1994;12;6;1994/12/6;0;0;-23.3;78;60;6.2;-28;-16.5
50353;1994;12;7;1994/12/7;0;0;-22.6;80;72;0.7;-27.1;-17.5
50353;1994;12;8;1994/12/8;0;0;-21;80;67;4.8;-25;-14.7
50353;1994;12;9;1994/12/9;0;1.3;-20.7;74;60;3.4;-28.8;-12.7
50353;1994;12;10;1994/12/10;0;3.5;-16.9;57;46;7.1;-18.7;-14.8
50353;1994;12;11;1994/12/11;0;2;-17.5;59;50;7.1;-20.6;-14.5
50353;1994;12;12;1994/12/12;0;0.8;-24.3;70;51;5.4;-27.7;-18.7
50353;1994;12;13;1994/12/13;0.2;0.5;-29.4;76;65;2.4;-35.2;-23.8
50353;1994;12;14;1994/12/14;0.4;0.5;-29.7;78;71;3.3;-34.8;-24.5
50353;1994;12;15;1994/12/15;0;2.5;-23.7;65;53;6.9;-28.1;-19.8
50353;1994;12;16;1994/12/16;0;0.8;-26.5;72;54;4.9;-33.2;-18.5
50353;1994;12;17;1994/12/17;0;1.5;-24.2;68;50;6.7;-28.9;-18.4
50353;1994;12;18;1994/12/18;0;1.3;-24.8;74;62;4.7;-32.1;-15.3
50353;1994;12;19;1994/12/19;0;0.8;-23.2;75;54;5.1;-29.2;-14
50353;1994;12;20;1994/12/20;0;0;-24.9;78;64;5.3;-29.3;-17.5
50353;1994;12;21;1994/12/21;0;0;-27.6;81;73;2.4;-31.4;-21.2
50353;1994;12;22;1994/12/22;1;0.5;-26.5;81;76;0;-32.5;-20.7
50353;1994;12;23;1994/12/23;0.2;1.8;-24.3;80;74;5.5;-26.7;-21.4
50353;1994;12;24;1994/12/24;0.1;0;-25.2;79;63;4.9;-28.2;-19
50353;1994;12;25;1994/12/25;0;0;-30.8;80;74;1.6;-34;-26
50353;1994;12;26;1994/12/26;0;0;-29.9;81;80;0;-34.9;-24.2
50353;1994;12;27;1994/12/27;0.3;0.8;-25.8;81;72;4.4;-29.8;-22
50353;1994;12;28;1994/12/28;0;0.3;-31.4;82;78;2.1;-34;-27.1
50353;1994;12;29;1994/12/29;0.1;0;-31.2;80;73;2;-34.5;-26
50353;1994;12;30;1994/12/30;0;0;-31;79;68;3.8;-35.4;-24.5
50353;1994;12;31;1994/12/31;0.1;1.3;-18.4;75;53;3.9;-31.6;-6.7
50353;1995;1;1;1995/1/1;0;0.3;-19.3;82;65;4.2;-22.9;-11.6
50353;1995;1;2;1995/1/2;0;0;-24.7;82;68;2.9;-28.4;-18.8
50353;1995;1;3;1995/1/3;0;0;-26.5;81;69;4.4;-30.4;-20.9
50353;1995;1;4;1995/1/4;0;0.5;-27;81;73;1.8;-31.8;-22
50353;1995;1;5;1995/1/5;0;0.3;-24.9;78;56;4.2;-31;-14.3
50353;1995;1;6;1995/1/6;1.2;2.3;-16.2;84;70;2.5;-26.4;-10.8
50353;1995;1;7;1995/1/7;0;1;-18.8;76;60;3.9;-27.3;-8.4
50353;1995;1;8;1995/1/8;0.2;2;-15.3;82;66;0;-19;-7.7
50353;1995;1;9;1995/1/9;0;3.8;-16.8;59;42;7.3;-21.4;-13.5
50353;1995;1;10;1995/1/10;0;4.3;-20.3;45;40;7.1;-21.7;-17
50353;1995;1;11;1995/1/11;0;3.8;-20.3;49;45;1.1;-23.4;-16.9
50353;1995;1;12;1995/1/12;0;2.3;-17.2;53;49;4.2;-19.9;-13.8
50353;1995;1;13;1995/1/13;0;2.8;-18.7;55;46;7.6;-21.1;-15.3
50353;1995;1;14;1995/1/14;0;1.3;-20.5;68;53;7.4;-25.2;-14.8
50353;1995;1;15;1995/1/15;0;0.3;-24.3;77;57;5.2;-30.1;-14.4
50353;1995;1;16;1995/1/16;0;0;-25.9;79;65;4.9;-31;-17.7
50353;1995;1;17;1995/1/17;0.1;0.3;-23.3;84;71;3.3;-27.3;-16.3
50353;1995;1;18;1995/1/18;0;0.8;-23.4;73;48;6.9;-30.8;-14.1
50353;1995;1;19;1995/1/19;0.1;0.5;-18.9;73;53;5.8;-26.5;-9.4
50353;1995;1;20;1995/1/20;0;0.8;-16.9;76;56;6.6;-25.5;-6.6
50353;1995;1;21;1995/1/21;0;0;-22.1;82;69;3.9;-27.5;-16.5
50353;1995;1;22;1995/1/22;0;0;-25;81;67;4.6;-29.5;-17.2
50353;1995;1;23;1995/1/23;0;0.5;-27.6;79;65;4.7;-34.1;-20.2
50353;1995;1;24;1995/1/24;0;1.3;-21.6;76;58;5.6;-27.2;-13.6
50353;1995;1;25;1995/1/25;0.3;0.8;-20.6;83;75;0;-23.9;-17.4
50353;1995;1;26;1995/1/26;0;1.8;-21.3;75;66;6.1;-26.1;-18.1
50353;1995;1;27;1995/1/27;0;1.8;-22;63;51;6.3;-25.6;-17.5
50353;1995;1;28;1995/1/28;1.6;2.5;-14.6;75;55;0;-20;-10.6
50353;1995;1;29;1995/1/29;0;3.3;-9.9;66;60;0;-12.8;-7.8
50353;1995;1;30;1995/1/30;0;2.8;-11.9;65;50;7.3;-14.1;-7.9
50353;1995;1;31;1995/1/31;0;2.3;-14.5;65;47;8.3;-19.7;-8.5
50353;1995;2;1;1995/2/1;0;1;-16;69;53;8.3;-20.9;-9.8
50353;1995;2;2;1995/2/2;0;0.8;-18.7;75;55;8.5;-25.7;-9
50353;1995;2;3;1995/2/3;0;0.3;-17.5;74;47;7.5;-25;-6.9
50353;1995;2;4;1995/2/4;0;0;-17.3;74;42;8.3;-24.4;-6.1
50353;1995;2;5;1995/2/5;0;0.3;-18.2;75;46;7.5;-25.5;-7.3
50353;1995;2;6;1995/2/6;0;1.5;-14.5;72;52;8.1;-19;-8.5
50353;1995;2;7;1995/2/7;1;3;-11.4;64;34;8;-14;-7
50353;1995;2;8;1995/2/8;0;2.5;-13.8;56;47;8.4;-18.5;-9.4
50353;1995;2;9;1995/2/9;0;0.3;-16.8;64;38;8.4;-26;-6.3
50353;1995;2;10;1995/2/10;0;0;-14.6;74;60;1;-19.2;-9.3
50353;1995;2;11;1995/2/11;2.1;3.3;-12.4;85;71;0;-13.9;-9.5
50353;1995;2;12;1995/2/12;0;1.8;-13.8;71;41;8.7;-18.9;-7.2
50353;1995;2;13;1995/2/13;0;1;-18.1;71;45;6.6;-26.5;-9.2
50353;1995;2;14;1995/2/14;0;0.5;-17.6;72;50;6.7;-26;-8.6
50353;1995;2;15;1995/2/15;0;0.8;-18.2;72;43;7.5;-26.5;-8
50353;1995;2;16;1995/2/16;0;0;-19.9;79;56;7.6;-27.5;-8
50353;1995;2;17;1995/2/17;0;0;-18.4;78;52;7.9;-27;-6.5
50353;1995;2;18;1995/2/18;0;0;-19.1;79;55;6.6;-25.9;-8.2
50353;1995;2;19;1995/2/19;0;0.8;-18.3;78;54;7.9;-27.2;-7.3
50353;1995;2;20;1995/2/20;0;1;-16.8;75;48;8.3;-25.7;-6
50353;1995;2;21;1995/2/21;0;0.3;-17.1;71;37;9.3;-24.3;-6.5
50353;1995;2;22;1995/2/22;0;0;-19.2;78;62;4.4;-26.6;-10.4
50353;1995;2;23;1995/2/23;0;0.3;-16.7;74;44;8.4;-23.4;-6
50353;1995;2;24;1995/2/24;0;0;-19.2;79;56;6.9;-26.6;-9.3
50353;1995;2;25;1995/2/25;0;0.3;-18.8;77;53;8.6;-27.4;-6.6
50353;1995;2;26;1995/2/26;0;0.3;-18.5;78;50;8.8;-27.3;-6.9
50353;1995;2;27;1995/2/27;0;0.8;-19;78;54;8.3;-27.5;-7.8
50353;1995;2;28;1995/2/28;0;0.8;-18.4;75;45;8.9;-27;-6.7
50353;1995;3;1;1995/3/1;0;0;-17.6;73;38;9.2;-27.2;-5.3
50353;1995;3;2;1995/3/2;0;0.3;-16.7;74;46;9.8;-26.2;-4.9
50353;1995;3;3;1995/3/3;0;0.3;-15.8;70;34;9.8;-25.6;-4.9
50353;1995;3;4;1995/3/4;0;0.8;-11.2;66;39;7.5;-17.9;-1.5
50353;1995;3;5;1995/3/5;0;2.3;-9.7;71;47;7.5;-20.4;0.6
50353;1995;3;6;1995/3/6;0;1;-5.9;72;61;8.2;-11.2;0.3
50353;1995;3;7;1995/3/7;0;0.3;-7.2;82;58;6.9;-14.7;1.7
50353;1995;3;8;1995/3/8;0;1.5;-5.5;74;45;3.4;-14.9;3.4
50353;1995;3;9;1995/3/9;4.2;2.5;-2.7;73;49;0;-4.8;-1.1
50353;1995;3;10;1995/3/10;0;0.5;-2.5;84;76;0;-5.3;-0.8
50353;1995;3;11;1995/3/11;0;0;-2.3;74;49;0;-4.3;1
50353;1995;3;12;1995/3/12;0.2;0.8;-3.9;81;52;2.5;-7.2;2.8
50353;1995;3;13;1995/3/13;0;0.8;-6.5;67;23;5.5;-16.3;2.5
